path,filter,best_f1
he_3_pic_run08008_ev74_unet_mean_gaussian_median_cygno,median_13,0.7773851590106007
he_3_pic_run08008_ev74_unet_mean_gaussian_median_cygno,median_15,0.7849462365591398
he_3_pic_run08008_ev74_unet_mean_gaussian_median_cygno,median_17,0.7933884297520661
he_3_pic_run08008_ev74_unet_mean_gaussian_median_cygno,median_19,0.7917383820998279
he_3_pic_run08008_ev74_unet_mean_gaussian_median_cygno,median_21,0.7905405405405405
he_3_pic_run08008_ev74_unet_mean_gaussian_median_cygno,cygno_0,0.01903807615230461
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,unet_0,0.8502139800285305
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_9,0.5954887218045113
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_11,0.6411764705882353
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_13,0.7099841521394612
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_15,0.7951807228915663
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_17,0.842433697347894
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_19,0.8459214501510574
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,mean_21,0.8386075949367089
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_9,0.6185243328100469
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_11,0.6842923794712287
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_13,0.7230769230769231
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_15,0.7554806070826307
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_17,0.8006932409012133
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_19,0.8343949044585988
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,gaussian_21,0.8343373493975904
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_9,0.7787307032590053
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_11,0.7952218430034129
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_13,0.8098360655737705
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_15,0.8026101141924958
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_17,0.8175895765472313
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_19,0.8078175895765473
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,median_21,0.7904191616766467
he_3_pic_run08008_ev43_unet_mean_gaussian_median_cygno,cygno_0,0.016985138004246284
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,unet_0,0.8616352201257862
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_9,0.5921625544267054
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_11,0.6588693957115009
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_13,0.7331081081081081
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_15,0.7564102564102564
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_17,0.787136294027565
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_19,0.8440677966101695
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,mean_21,0.8531684698608965
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_9,0.6085626911314985
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_11,0.656957928802589
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_13,0.7224199288256228
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_15,0.7689463955637709
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_17,0.8021201413427561
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_19,0.8364888123924268
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,gaussian_21,0.8496732026143792
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_9,0.7909407665505227
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_11,0.8227642276422764
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_13,0.8283828382838284
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_15,0.8291139240506329
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_17,0.8250825082508251
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_19,0.8214285714285715
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,median_21,0.8144654088050315
he_3_pic_run08008_ev18_unet_mean_gaussian_median_cygno,cygno_0,0.0194647201946472
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,unet_0,0.8482972136222909
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_9,0.6305084745762711
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_11,0.7332185886402753
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_13,0.7664233576642335
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_15,0.8093645484949833
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_17,0.8330522765598651
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_19,0.8370607028753992
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,mean_21,0.8386075949367089
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_9,0.6539196940726578
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_11,0.7341772151898734
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_13,0.7885304659498208
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_15,0.8006814310051108
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_17,0.8100840336134455
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_19,0.8114630467571644
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,gaussian_21,0.8162650602409638
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_9,0.7942238267148015
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_11,0.8086522462562395
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_13,0.8225255972696246
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_15,0.8170515097690941
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_17,0.8229665071770336
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_19,0.8273504273504274
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,median_21,0.8172757475083056
he_3_pic_run08008_ev26_unet_mean_gaussian_median_cygno,cygno_0,0.019563581640331076
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,unet_0,0.8562401263823065
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_9,0.6868327402135231
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_11,0.7750865051903114
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_13,0.840255591054313
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_15,0.8503184713375797
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_17,0.8544303797468354
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_19,0.8493150684931506
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,mean_21,0.8449848024316109
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_9,0.6809269162210339
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_11,0.7576791808873722
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_13,0.8066115702479341
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_15,0.8364779874213837
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_17,0.846875
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_19,0.8495297805642634
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,gaussian_21,0.8566929133858266
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_9,0.7625649913344887
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_11,0.7923875432525952
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_13,0.7953020134228186
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_15,0.7967213114754098
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_17,0.7909967845659164
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_19,0.783739837398374
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,median_21,0.7707641196013291
he_3_pic_run08008_ev23_unet_mean_gaussian_median_cygno,cygno_0,0.025461489497135583
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,unet_0,0.8508771929824561
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_9,0.5283687943262412
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_11,0.5884476534296029
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_13,0.6528301886792452
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_15,0.7138263665594854
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_17,0.740484429065744
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_19,0.7902946273830155
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,mean_21,0.8320000000000001
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_9,0.5502645502645502
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_11,0.6161449752883031
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_13,0.6635071090047393
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_15,0.6956521739130435
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_17,0.7285223367697594
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_19,0.7675675675675675
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,gaussian_21,0.8020833333333331
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_9,0.7624113475177304
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_11,0.7849829351535836
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_13,0.7981510015408321
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_15,0.8092105263157895
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_17,0.8162601626016259
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_19,0.8144796380090498
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,median_21,0.8128834355828221
he_3_pic_run08008_ev48_unet_mean_gaussian_median_cygno,cygno_0,0.014871306005719731
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,unet_0,0.8982188295165395
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_9,0.8041543026706232
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_11,0.8657534246575342
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_13,0.8833551769331586
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_15,0.8836601307189542
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_17,0.8829516539440204
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_19,0.8869123252858959
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,mean_21,0.8843187660668379
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_9,0.8022922636103151
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_11,0.8754914809960682
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_13,0.8871391076115486
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_15,0.8897637795275591
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_17,0.8862433862433864
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_19,0.8885976408912187
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,gaussian_21,0.8851174934725848
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_9,0.8273092369477911
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_11,0.8186813186813185
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_13,0.8358208955223879
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_15,0.8238557558945908
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_17,0.8142493638676844
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_19,0.8166877370417194
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,median_21,0.8181818181818182
he_6_pic_run08007_ev22_unet_mean_gaussian_median_cygno,cygno_0,0.08333333333333333
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,unet_0,0.8973684210526316
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_9,0.7914110429447851
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_11,0.8467153284671532
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_13,0.8753387533875339
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_15,0.8765432098765432
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_17,0.8781127129750983
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_19,0.8806366047745359
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,mean_21,0.8768211920529799
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_9,0.8149253731343283
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_11,0.8599439775910365
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_13,0.8807106598984772
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_15,0.8827930174563591
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_17,0.8808933002481389
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_19,0.8819875776397517
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,gaussian_21,0.8819875776397517
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_9,0.8328611898016998
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_11,0.8522727272727273
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_13,0.8535911602209945
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_15,0.8567454798331015
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_17,0.8571428571428572
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_19,0.8513708513708513
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,median_21,0.8448500651890481
he_6_pic_run08007_ev84_unet_mean_gaussian_median_cygno,cygno_0,0.0774764803541782
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,unet_0,0.8718592964824121
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_9,0.8286969253294291
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_11,0.8650065530799474
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_13,0.8653594771241832
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_15,0.8645833333333334
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_17,0.8638239339752407
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_19,0.8642297650130549
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,mean_21,0.8645161290322582
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_9,0.8175388967468176
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_11,0.8362183754993343
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_13,0.8556566970091027
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_15,0.8631578947368421
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_17,0.8645161290322582
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_19,0.8645833333333334
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,gaussian_21,0.8663239074550128
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_9,0.8185907046476761
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_11,0.8314606741573034
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_13,0.8450704225352113
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_15,0.8493894165535958
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_17,0.8511749347258484
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_19,0.8537234042553191
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,median_21,0.8556701030927835
he_6_pic_run08007_ev62_unet_mean_gaussian_median_cygno,cygno_0,0.07965860597439542
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,unet_0,0.8674698795180723
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_9,0.813655761024182
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_11,0.8658698539176626
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_13,0.8676844783715013
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_15,0.8703465982028241
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_17,0.8698979591836735
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_19,0.87
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,mean_21,0.8655569782330346
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_9,0.795355587808418
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_11,0.8399452804377565
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_13,0.8671875000000001
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_15,0.8717277486910996
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_17,0.8690176322418136
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_19,0.8704402515723271
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,gaussian_21,0.8704402515723271
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_9,0.8389715832205684
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_11,0.8585987261146497
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_13,0.8607277289836888
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_15,0.8567839195979899
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_17,0.8475
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_19,0.8422360248447205
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,median_21,0.8406524466750314
he_6_pic_run08007_ev4_unet_mean_gaussian_median_cygno,cygno_0,0.07961399276236429
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,unet_0,0.8532608695652173
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_9,0.7217125382262997
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_11,0.791476407914764
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_13,0.8427128427128427
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_15,0.8433734939759037
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_17,0.8462623413258109
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_19,0.8457300275482094
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,mean_21,0.8445667125171942
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_9,0.7539568345323742
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_11,0.8066465256797583
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_13,0.8412256267409471
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_15,0.8453900709219858
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_17,0.844207723035952
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_19,0.8450331125827815
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,gaussian_21,0.8450331125827815
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_9,0.8083832335329341
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_11,0.8006088280060883
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_13,0.8073959938366719
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_15,0.8216833095577746
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_17,0.8326055312954875
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_19,0.8365122615803814
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,median_21,0.8432432432432432
he_6_pic_run08007_ev63_unet_mean_gaussian_median_cygno,cygno_0,0.09035621198957428
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,unet_0,0.8794117647058823
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_9,0.7725752508361203
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_11,0.8414442700156987
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_13,0.8654124457308249
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_15,0.8683068017366136
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_17,0.8641618497109826
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_19,0.8672566371681415
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,mean_21,0.8695652173913043
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_9,0.7793880837359098
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_11,0.8367029548989113
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_13,0.8604651162790699
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_15,0.8654970760233919
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_17,0.8654970760233919
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_19,0.8655834564254061
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,gaussian_21,0.8651851851851852
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_9,0.8203497615262321
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_11,0.826923076923077
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_13,0.8404423380726699
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_15,0.847360912981455
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_17,0.8498583569405099
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_19,0.8623298033282905
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,median_21,0.8685376661742983
he_6_pic_run08007_ev30_unet_mean_gaussian_median_cygno,cygno_0,0.033172819689673616
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,unet_0,0.8789808917197451
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_9,0.7455295735900962
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_11,0.7982583454281568
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_13,0.8459383753501402
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_15,0.858611825192802
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_17,0.8574969021065675
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_19,0.8571428571428571
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,mean_21,0.8575096277278562
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_9,0.7623456790123455
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_11,0.8247126436781608
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_13,0.8555858310626703
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_15,0.8619791666666666
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_17,0.8644067796610171
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_19,0.8630303030303029
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,gaussian_21,0.8634686346863468
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_9,0.8104395604395606
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_11,0.8309859154929577
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_13,0.849933598937583
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_15,0.851063829787234
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_17,0.8458498023715415
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_19,0.8453333333333333
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,median_21,0.8381642512077295
he_6_pic_run08007_ev5_unet_mean_gaussian_median_cygno,cygno_0,0.07583965330444202
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,unet_0,0.8929503916449085
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_9,0.7402031930333818
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_11,0.7918263090676882
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_13,0.8458274398868458
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_15,0.8653846153846153
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_17,0.874015748031496
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_19,0.872366790582404
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,mean_21,0.8717948717948718
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_9,0.7556179775280899
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_11,0.8069705093833781
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_13,0.8625180897250363
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_15,0.8723702664796635
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_17,0.8860759493670887
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_19,0.8854961832061069
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,gaussian_21,0.8835443037974684
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,median_9,0.8416779431664412
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,median_11,0.8545454545454546
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,median_13,0.8748353096179184
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,median_15,0.8715953307392996
he_6_pic_run08007_ev45_unet_mean_gaussian_median_cygno,median_17,0.8756345177664974
